,zip_code,latitude,longitude,county
340,2119,42.324029,-71.085017,9
341,2120,42.33209,-71.096545,9
342,2121,42.306267,-71.085897,9
343,2122,42.291413,-71.042158,9
344,2124,42.285805,-71.070571,9
345,2125,42.315682,-71.055555,9
346,2126,42.274227,-71.097423,9
347,2127,42.334992,-71.039093,9
348,2128,42.361129,-71.006975,9
349,2129,42.379657,-71.061487,9
350,2130,42.309174,-71.113835,9
351,2131,42.284333,-71.126228,9
352,2132,42.280455,-71.162017,9
353,2134,42.358016,-71.128608,9
354,2135,42.349688,-71.153964,9
355,2136,42.255083,-71.12922,9
356,2138,42.379637,-71.135152,9
357,2139,42.362986,-71.103353,9
358,2140,42.392157,-71.133996,9
359,2141,42.3703,-71.08256,9
360,2142,42.361471,-71.081994,9
361,2143,42.381409,-71.096714,9
362,2144,42.399655,-71.12255,9
363,2145,42.391577,-71.08991,9
364,2148,42.42938,-71.058706,9
365,2149,42.405938,-71.054649,9
366,2150,42.396824,-71.031348,9
367,2151,42.41829,-71.001251,9
368,2152,42.373055,-70.974807,9
369,2155,42.42384,-71.107673,9
370,2163,42.366168,-71.12285,9
371,2169,42.248386,-71.002279,11
372,2170,42.266415,-71.015576,9
373,2171,42.29331,-71.018208,9
374,2176,42.455723,-71.059019,9
375,2180,42.474208,-71.097665,9
376,2184,42.206188,-71.00232,11
377,2186,42.241557,-71.082432,9
378,2188,42.204578,-70.957749,11
379,2189,42.209776,-70.928189,11
380,2190,42.166731,-70.952363,11
381,2191,42.243453,-70.942033,11
382,2199,42.347476,-71.082035,9
383,2203,42.360598,-71.058775,9
384,2210,42.347472,-71.039271,9
385,2215,42.347635,-71.103082,9
386,2301,42.078371,-71.042304,11
387,2302,42.088907,-70.998375,11
388,2322,42.13246,-71.054013,11
389,2324,41.972387,-70.978778,11
390,2330,41.878644,-70.743198,2
391,2332,42.044325,-70.706075,11
392,2333,42.037278,-70.940459,11
393,2338,42.002811,-70.863473,11
394,2339,42.122956,-70.85631,11
395,2341,42.050464,-70.867418,11
396,2343,42.140244,-70.997347,11
397,2346,41.878004,-70.869267,0
398,2347,41.834412,-70.957163,0
399,2351,42.119964,-70.957216,11
400,2356,42.060532,-71.119676,11
401,2357,42.054978,-71.080651,11
402,2359,42.067804,-70.805713,11
403,2360,41.882056,-70.63129,2
404,2364,41.987196,-70.741942,11
405,2366,41.850984,-70.654984,2
406,2367,41.9591,-70.802753,11
407,2368,42.176446,-71.051567,11
408,2370,42.130399,-70.910615,11
409,2375,42.003041,-71.076928,11
410,2379,42.021617,-71.026717,11
411,2382,42.078974,-70.93939,11
412,2420,42.457055,-71.215464,9
