,zip_code,latitude,longitude,county
1711,14783,42.082144,-78.887354,17
1712,14784,42.311143,-79.385369,27
1713,14787,42.31124,-79.565066,27
1714,14788,42.061991,-78.380108,13
1715,14801,42.104056,-77.292968,20
1716,14802,42.253375,-77.789297,20
1717,14803,42.273416,-77.745296,20
1718,14804,42.317259,-77.847936,20
1719,14805,42.352793,-76.713898,8
1720,14806,42.171497,-77.772561,20
1721,14807,42.420997,-77.711347,20
1722,14808,42.559639,-77.46686,20
1723,14809,42.424318,-77.448755,20
1724,14810,42.349751,-77.343379,20
1725,14812,42.300727,-77.005249,8
1726,14813,42.252647,-77.995104,13
1727,14814,42.155636,-76.9593,8
1728,14815,42.374268,-77.08678,8
1729,14816,42.197873,-76.732083,8
1730,14817,42.357625,-76.335167,23
1731,14818,42.454933,-76.818927,8
1732,14819,42.224194,-77.441939,20
1733,14820,42.19328,-77.3599,20
1734,14821,42.241574,-77.219254,8
1735,14822,42.424481,-77.851457,20
1736,14823,42.248614,-77.554873,20
1737,14824,42.259793,-76.699531,8
1738,14825,42.056296,-76.618187,8
1739,14826,42.491462,-77.497792,20
1740,14827,42.180651,-77.142885,8
1741,14830,42.128123,-77.031977,8
1742,14836,42.53301,-77.869746,7
1743,14837,42.490667,-77.026107,8
1744,14838,42.188126,-76.662349,8
1745,14839,42.119444,-77.640967,20
1746,14840,42.441653,-77.194396,8
1747,14841,42.525338,-76.840915,8
1748,14842,42.60062,-76.981464,8
1749,14843,42.320079,-77.646339,20
1750,14845,42.215841,-76.8341,8
1751,14846,42.53209,-78.001564,7
1752,14847,42.6085,-76.734217,36
1753,14850,42.432165,-76.497042,36
1754,14853,42.449002,-76.477551,36
1755,14854,42.505802,-76.614769,36
1756,14855,42.1457,-77.497396,20
1757,14856,42.376717,-77.366506,20
1758,14858,42.02979,-77.134956,8
1759,14859,42.114838,-76.538139,23
1760,14860,42.59192,-76.831428,8
1761,14861,42.088212,-76.686236,8
1762,14864,42.275415,-76.840921,8
1763,14865,42.34818,-76.833969,8
1764,14867,42.34315,-76.618094,36
1765,14869,42.36232,-76.768965,8
1766,14870,42.160372,-77.127611,8
1767,14871,42.039595,-76.911364,8
1768,14872,42.243653,-76.874902,8
1769,14873,42.522912,-77.298359,20
1770,14874,42.530177,-77.175488,8
1771,14877,42.05779,-77.680307,20
1772,14878,42.450262,-76.943405,8
1773,14879,42.321946,-77.187158,8
1774,14880,42.177508,-77.970614,13
1775,14881,42.399901,-76.358994,36
1776,14882,42.579578,-76.553706,36
1777,14883,42.237436,-76.475779,23
1778,14884,42.479522,-77.893852,7
1779,14885,42.046486,-77.570328,20
1780,14886,42.505752,-76.684984,36
1781,14889,42.234191,-76.579111,8
1782,14891,42.377014,-76.946182,8
1783,14892,42.046025,-76.529114,23
1784,14893,42.467714,-77.107721,8
1785,14894,42.019065,-76.777092,8
1786,14895,42.08144,-77.940922,13
1787,14897,42.020695,-77.792636,20
1788,14898,42.053364,-77.4295,20
1789,14901,42.087649,-76.746938,8
